time_s,context,numSV,hdop,cn0_mean,gnss_hAcc,lidar_score,lidar_feature_count,rel_gnss,rel_lidar,rel_localization,sigma_gnss_m,sigma_lidar_pos_m,sigma_lidar_yaw_deg,n_particles,ess,ess_ratio,meas_dim,rule_R1,rule_R2,rule_R3,rule_R4,rule_R5,rule_R6,rule_R7,rule_R8,rule_R9,rule_R10
144.5,Tunnel,0,19.7373671504088,2.09232941810015,33.8767804766726,0.839848072957421,376,0,0.873230619325546,0.873230619325546,NaN,0.3,0.944634282889262,900,505.347422713896,0.561497136348773,3,1,0,0,0,0,0,1,0,0,1
144.6,Tunnel,1,19.1601469003572,2.54856748002789,28.0923412260346,0.974982565510096,325,0,0.924118984836353,0.924118984836353,NaN,0.3,0.851821356160391,900,439.477843780778,0.488308715311976,3,1,0,0,0,0,0,1,0,0,1
144.7,Tunnel,1,15.8528345591845,0,29.2240964773467,0.856143300975772,391,0,0.897688062236456,0.897688062236456,NaN,0.3,0.894209593480383,750,553.950149933938,0.738600199911917,3,1,0,0,0,0,0,1,0,0,1
144.8,Tunnel,0,20.0299383053356,0,28.2246031918922,0.930899019382789,336,0,0.902634960135792,0.902634960135792,NaN,0.3,0.885319558889829,750,333.684491431206,0.444912655241608,3,1,0,0,0,0,0,1,0,0,1
144.9,Tunnel,0,21.5807549375405,0,28.5439542280427,0.883816100578563,391,0,0.917155876757019,0.917155876757019,NaN,0.3,0.861768338803084,750,474.50102809839,0.63266803746452,3,1,0,0,0,0,0,1,0,0,1
145,Tunnel,0,20.7438541949626,0,24.995199667887,0.839513941321062,408,0,0.900715557719367,0.900715557719367,NaN,0.3,0.888716604310787,750,279.504201883115,0.372672269177487,3,1,0,0,0,0,0,1,0,0,1
145.1,Tunnel,0,16.9064924372655,0,31.4045862703527,0.824632287892122,377,0,0.863392564532108,0.863392564532108,NaN,0.3,0.967954322826029,750,560.589725775768,0.747452967701024,3,1,0,0,0,0,0,1,0,0,1
145.2,Tunnel,0,18.8810081432071,0,28.296819425079,0.892032154359141,366,0,0.901279620591656,0.901279620591656,NaN,0.3,0.887711419794747,750,435.552498219496,0.580736664292661,3,1,0,0,0,0,0,1,0,0,1
145.3,Tunnel,0,22.1045326759617,1.16801423372314,23.9462705589506,0.799664442304142,414,0,0.877878935160964,0.877878935160964,NaN,0.3,0.934221990296781,900,575.149595317112,0.639055105907902,3,1,0,0,0,0,0,1,0,0,1
145.4,Tunnel,0,20.9914649122927,0,26.9140070897093,0.817276265977106,299,0,0.790650103114894,0.790650103114894,NaN,0.3,1.19444641393224,900,465.693372848071,0.517437080942302,3,1,0,0,0,0,0,1,0,0,1
145.5,Tunnel,0,20.7208261422859,0,31.7903760171786,0.816204630334955,459,0,0.920699957440641,0.920699957440641,NaN,0.3,0.856596470749245,900,210.583197166588,0.233981330185098,3,1,0,0,0,0,0,1,0,0,1
145.6,Tunnel,2,20.4453442143808,1.2079046399085,28.0075941498147,0.933539594487586,379,0,0.941741354722017,0.941741354722017,NaN,0.3,0.830546627746633,700,205.734289042593,0.293906127203704,3,1,0,0,0,0,0,1,0,0,1
145.7,Tunnel,2,19.7493011436955,0.997168310785209,28.5322111047264,0.868536554073673,370,0,0.888215465790829,0.888215465790829,NaN,0.3,0.912462038795251,700,149.105048809639,0.213007212585199,3,1,0,0,0,0,0,1,0,0,1
145.8,Tunnel,0,22.2181846289115,0,26.4920936605409,0.986581641577556,429,0,1,1,NaN,0.3,0.8,700,402.950350220122,0.575643357457317,3,1,0,0,0,0,0,1,0,0,1
145.9,Tunnel,0,20.7033188579257,2.0193180977572,23.6855646030976,0.969641309730225,364,0,0.954145161395214,0.954145161395214,NaN,0.3,0.818923996011239,700,298.547739931379,0.426496771330542,3,1,0,0,0,0,0,1,0,0,1
146,Tunnel,2,24.9036052605323,1.87935385749141,31.2746750212367,0.897629341821031,413,0,0.945930991971095,0.945930991971095,NaN,0.3,0.826311118663068,700,433.659035431314,0.61951290775902,3,1,0,0,0,0,0,1,0,0,1
146.1,Tunnel,0,18.1898392154412,0,28.4957109486722,0.884736496744112,421,0,0.943790875459483,0.943790875459483,NaN,0.3,0.828435191134502,700,332.503978107762,0.475005683011089,3,1,0,0,0,0,0,1,0,0,1
146.2,Tunnel,1,19.6909041714024,0.231553800171836,36.0488030482745,0.91101189639022,441,0,0.97960061911052,0.97960061911052,NaN,0.3,0.803745212666067,700,427.853080486789,0.611218686409699,3,1,0,0,0,0,0,1,0,0,1
146.3,Tunnel,0,17.428707191763,0,36.9009115755729,0.896579839015809,417,0,0.948657666747622,0.948657666747622,NaN,0.3,0.823724316654184,700,437.091027227139,0.624415753181627,3,1,0,0,0,0,0,1,0,0,1
146.4,Tunnel,0,18.4910852274221,0.560721582302968,36.979048505894,0.962239009628359,357,0,0.94287389327355,0.94287389327355,NaN,0.3,0.829370528627495,700,338.948406415587,0.484212009165125,3,1,0,0,0,0,0,1,0,0,1
146.5,Tunnel,0,20.8437906112991,1.01429065406936,33.2312521299871,0.953128240537928,345,0,0.926069467218432,0.926069467218432,NaN,0.3,0.849191513096298,700,293.077071177514,0.418681530253592,3,1,0,0,0,0,0,1,0,0,1
146.6,Tunnel,0,21.2160594770152,0,27.2466775408156,0.836070624700132,290,0,0.796075684476543,0.796075684476543,NaN,0.3,1.17426613815539,900,345.30549260679,0.383672769563101,3,1,0,0,0,0,0,1,0,0,1
146.7,Tunnel,1,22.2468926759603,0.895244272436222,31.7561190829432,0.906963173919882,415,0,0.954229842852637,0.954229842852637,NaN,0.3,0.818854165567648,700,118.973289415986,0.169961842022837,3,1,0,0,0,0,0,1,0,0,1
146.8,Tunnel,0,19.3944821886537,1.74220741503251,24.1344687003018,0.805913143053467,419,0,0.886606146138114,0.886606146138114,NaN,0.3,0.915723494842857,700,311.470304829795,0.444957578328278,3,1,0,0,0,0,0,1,0,0,1
146.9,Tunnel,0,18.9035188797445,0,29.2686687982188,0.812540397640938,397,0,0.8722109197404,0.8722109197404,NaN,0.3,0.94697044130235,700,604.463406934928,0.863519152764183,3,1,0,0,0,0,0,1,0,0,1
147,Tunnel,1,19.0343425079962,0.777078366159064,26.0819473635058,0.885941205029068,386,0,0.914319637737949,0.914319637737949,NaN,0.3,0.866070120296206,700,191.128907438149,0.273041296340212,3,1,0,0,0,0,0,1,0,0,1
147.1,Tunnel,0,17.2416504314476,1.31748517894681,24.759634659231,0.928722686883391,367,0,0.927957660222466,0.927957660222466,NaN,0.3,0.846710888485596,700,537.151575410837,0.767359393444053,3,1,0,0,0,0,0,1,0,0,1
147.2,Tunnel,0,22.1129312382301,0.557875765677972,23.3418383845479,0.874028391347817,368,0,0.890346473313189,0.890346473313189,NaN,0.3,0.908215063233696,700,353.68340488234,0.505262006974772,3,1,0,0,0,0,0,1,0,0,1
147.3,Tunnel,0,17.7001653896036,0.0363473964165129,32.7609344925171,0.860974576001815,384,0,0.895023114217277,0.895023114217277,NaN,0.3,0.89918131893775,900,556.077572247483,0.61786396916387,3,1,0,0,0,0,0,1,0,0,1
147.4,Tunnel,0,18.8090131684018,1.41391694805604,30.3609648018875,0.897129910807687,335,0,0.878012142253208,0.878012142253208,NaN,0.3,0.933929336938864,900,556.183554961658,0.617981727735176,3,1,0,0,0,0,0,1,0,0,1
147.5,Tunnel,2,20.4529497625728,0.37077965365502,26.9711889969216,0.882853701424183,354,0,0.884427578951913,0.884427578951913,NaN,0.3,0.920212860562247,900,444.815835865754,0.494239817628615,3,1,0,0,0,0,0,1,0,0,1
147.6,Tunnel,0,21.0917047486314,0.86975493278043,30.968391333776,0.868231950995998,358,0,0.877606177525685,0.877606177525685,NaN,0.3,0.934822230018867,900,528.401406070706,0.587112673411896,3,1,0,0,0,0,0,1,0,0,1
147.7,Tunnel,0,20.0780943229643,0.921208212907645,29.8725305021658,0.984712820249002,405,0,1,1,NaN,0.3,0.8,700,462.562142447879,0.660803060639828,3,1,0,0,0,0,0,1,0,0,1
147.8,Tunnel,0,22.0634092572237,0.208475239944965,29.3358427134878,0.923700850930901,378,0,0.933953548629889,0.933953548629889,NaN,0.3,0.83925920364726,700,240.696518883828,0.34385216983404,3,1,0,0,0,0,0,1,0,0,1
147.9,Tunnel,0,19.6358085651556,3.13970997191566,28.4629110205292,0.844388085569092,394,0,0.892017018197856,0.892017018197856,NaN,0.3,0.904942919229939,700,615.396483068458,0.87913783295494,3,1,0,0,0,0,0,1,0,0,1
148,Tunnel,0,20.01520425557,1.75989255820842,25.9802255473173,0.851191093792215,395,0,0.897669184482823,0.897669184482823,NaN,0.3,0.894244362239695,700,332.955222562171,0.475650317945958,3,1,0,0,0,0,0,1,0,0,1
148.1,Tunnel,3,17.9989448002231,0.409120260349218,26.8892471866264,0.922880203249035,377,0,0.932509972985696,0.932509972985696,NaN,0.3,0.840994133717523,700,474.971190230117,0.67853027175731,3,1,0,0,0,0,0,1,0,0,1
148.2,Tunnel,0,20.7168222870148,0,36.7758361525915,0.833755404342415,399,0,0.888868176954889,0.888868176954889,NaN,0.3,0.911152538839968,700,429.948363013303,0.614211947161861,3,1,0,0,0,0,0,1,0,0,1
148.3,Tunnel,1,16.9437308510927,2.33619454818388,28.7741474543089,0.778343439968022,316,0,0.777987110017503,0.777987110017503,NaN,0.30322430829595,1.24360750986542,950,764.639284777585,0.804883457660616,3,1,0,0,0,0,0,1,0,0,0
148.4,Tunnel,1,20.4615849824917,1.16194750536034,35.640993893139,0.862294872700044,420,0,0.927136942944481,0.927136942944481,NaN,0.3,0.847781225751282,700,480.776397310351,0.686823424729073,3,1,0,0,0,0,0,1,0,0,1
148.5,Tunnel,0,18.7143624995158,1.84482276936042,21.9410841439305,0.967212798810167,442,0,1,1,NaN,0.3,0.8,700,225.658203528419,0.322368862183455,3,1,0,0,0,0,0,1,0,0,1
148.6,Tunnel,0,16.8326747693961,0,42.0409986962216,0.919072470197356,408,0,0.95668498278384,0.95668498278384,NaN,0.3,0.816885716447926,700,158.967578205992,0.227096540294274,3,1,0,0,0,0,0,1,0,0,1
148.7,Tunnel,0,19.7403368188893,0.787572999660051,34.2579185671858,0.788131418163678,362,0,0.824720452678148,0.824720452678148,NaN,0.3,1.07650627738418,850,137.36998401677,0.161611745902082,3,1,0,0,0,0,0,1,0,0,1
148.8,Tunnel,0,25.4098668765595,0.682045348792655,32.5409851401569,0.778678202219532,352,0,0.809407615261441,0.809407615261441,NaN,0.3,1.12692911408298,850,600.398948361814,0.706351703955076,3,1,0,0,0,0,0,1,0,0,1
148.9,Tunnel,0,19.3986710204238,0.729807488978748,28.2743750572374,0.775372568184111,381,0,0.832203351717522,0.832203351717522,NaN,0.3,1.0534014365735,850,281.670235312321,0.33137674742626,3,1,0,0,0,0,0,1,0,0,1
149,Tunnel,1,22.0309747481306,0,29.6747032190829,0.967235627169469,381,0,0.967179013713721,0.967179013713721,NaN,0.3,0.809694954267237,650,360.067556563765,0.553950087021177,3,1,0,0,0,0,0,1,0,0,1
149.1,Tunnel,0,22.6235320813757,1.2435257647525,30.152845364857,0.84431726033867,390,0,0.888502192648255,0.888502192648255,NaN,0.3,0.911885849398222,900,639.20597805646,0.710228864507178,3,1,0,0,0,0,0,1,0,0,1
149.2,Tunnel,0,18.1795705181795,4.78969805670254,40.1320430229181,0.911060976038582,426,0,0.966641396643143,0.966641396643143,NaN,0.3,0.810015167761281,700,379.746077339179,0.542494396198827,3,1,0,0,0,0,0,1,0,0,1
149.3,Tunnel,3,19.8478792488811,3.07039572464133,27.9859451369725,0.782153581365851,461,0,0.896745044490876,0.896745044490876,NaN,0.3,0.89595427253472,850,639.691855725883,0.752578653795156,3,1,0,0,0,0,0,1,0,0,1
149.4,Tunnel,0,23.6913071723192,0,36.1240484173353,0.869290550613752,424,0,0.935523402356775,0.935523402356775,NaN,0.3,0.837415084792817,700,483.998604734565,0.691426578192236,3,1,0,0,0,0,0,1,0,0,1
149.5,Tunnel,0,20.052185523532,2.38857067216187,34.3746628143194,0.81103617456184,454,0,0.917063948804254,0.917063948804254,NaN,0.3,0.86190549729149,700,341.704219799734,0.488148885428192,3,1,0,0,0,0,0,1,0,0,1
149.6,Tunnel,1,18.0552877771638,0,34.3741575870938,0.887531970742425,413,0,0.938827491417296,0.938827491417296,NaN,0.3,0.833678682256709,700,516.347523817269,0.737639319738956,3,1,0,0,0,0,0,1,0,0,1
149.7,Tunnel,1,20.5748878622657,1.45389459355832,26.9044060573137,0.845670777770517,441,0,0.933633142161559,0.933633142161559,NaN,0.3,0.839641038374131,700,306.082807159253,0.437261153084647,3,1,0,0,0,0,0,1,0,0,1
149.8,Tunnel,1,20.0214211158105,0.69645134557682,22.7951433621554,0.904406069939053,482,0,0.982749670202124,0.982749670202124,NaN,0.3,0.80267816490322,700,448.091883088637,0.640131261555195,3,1,0,0,0,0,0,1,0,0,1
149.9,Tunnel,0,22.4194374945454,0,30.1103533265966,0.892375317583442,381,0,0.914514785919951,0.914514785919951,NaN,0.3,0.865769496436806,700,273.560154423127,0.390800220604467,3,1,0,0,0,0,0,1,0,0,1
150,Tunnel,0,17.4128139175069,0.822902825027433,31.9211713803162,0.881099959136629,368,0,0.895321321252618,0.895321321252618,NaN,0.3,0.898618632058678,700,617.859427356714,0.882656324795306,3,1,0,0,0,0,0,1,0,0,1
150.1,Tunnel,0,18.70604286673,1.0389245863334,24.1863129657459,0.890341261385598,362,0,0.896625077384768,0.896625077384768,NaN,0.3,0.896177371631346,700,463.792766189809,0.66256109455687,3,1,0,0,0,0,0,1,0,0,1
150.2,Tunnel,0,20.9206847198734,3.1108406796102,28.445526626452,0.881173514010089,331,0,0.863321817106098,0.863321817106098,NaN,0.3,0.968128331112611,850,652.107832555985,0.767185685359982,3,1,0,0,0,0,0,1,0,0,1
150.3,Tunnel,1,20.2016850678997,1.64651193918562,35.9133443313329,0.902987046849733,364,0,0.907253887458788,0.907253887458788,NaN,0.3,0.877416572523565,850,500.405679183746,0.588712563745583,3,1,0,0,0,0,0,1,0,0,1
150.4,Tunnel,0,19.4615578171121,2.9400501994126,27.9348309059468,0.869175456066039,347,0,0.868741183342459,0.868741183342459,NaN,0.3,0.955059892553042,850,341.90133407241,0.4022368636146,3,1,0,0,0,0,0,1,0,0,1
150.5,Tunnel,0,21.3454070681432,0,30.2051487193974,0.918108689427791,360,0,0.914426963012451,0.914426963012451,NaN,0.3,0.865904701933452,850,566.097224758989,0.665996735010575,3,1,0,0,0,0,0,1,0,0,1
150.6,Tunnel,0,21.070347595393,0.852503225025994,26.2694419464524,0.893473650504372,377,0,0.911822463129826,0.911822463129826,NaN,0.3,0.869977502076418,850,459.592310039378,0.540696835340444,3,1,0,0,0,0,0,1,0,0,1
150.7,Tunnel,0,19.4127782279477,4.11471390191912,31.337878171959,0.783991584974769,373,0,0.83133683002975,0.83133683002975,NaN,0.3,1.05602538413972,850,382.584777804016,0.45009973859296,3,1,0,0,0,0,0,1,0,0,1
150.8,Tunnel,0,18.2881943026152,0,29.1545845068865,0.907039039798746,370,0,0.915301964498418,0.915301964498418,NaN,0.3,0.864563814960446,850,493.453156332805,0.580533125097418,3,1,0,0,0,0,0,1,0,0,1
150.9,Tunnel,0,22.2437333170985,0.166196289072039,35.7875145572236,0.78250381196715,355,0,0.81469768171889,0.81469768171889,NaN,0.3,1.10903254244318,850,329.539307812188,0.387693303308457,3,1,0,0,0,0,0,1,0,0,1
151,Tunnel,0,19.8835276819767,0.66155467454873,30.7603997222424,0.908742400616075,416,0,0.956347778833409,0.956347778833409,NaN,0.3,0.817149647714993,700,308.170308341825,0.440243297631179,3,1,0,0,0,0,0,1,0,0,1
151.1,Tunnel,0,21.4433177355652,1.31281298673616,30.7034767170135,0.747299272927698,435,0,0.859231288504636,0.859231288504636,NaN,0.3,0.978342471224586,700,468.096335104737,0.668709050149624,3,1,0,0,0,0,0,1,0,0,1
151.2,Tunnel,0,18.3433443392946,1.70735207865433,20.7457740278435,0.784202505083494,374,0,0.832351462326238,0.832351462326238,NaN,0.3,1.05295428965736,900,387.12119316481,0.430134659072011,3,1,0,0,0,0,0,1,0,0,1
151.3,Tunnel,0,20.4775035977087,1.24325251886419,33.1100574853212,0.838477873940148,362,0,0.860139184316894,0.860139184316894,NaN,0.3,0.976049429871894,900,586.483667094349,0.651648518993721,3,1,0,0,0,0,0,1,0,0,1
151.4,Tunnel,2,22.7921040754562,0.337846732615731,20.467397297623,0.821987824796914,451,0,0.924768434744629,0.924768434744629,NaN,0.3,0.850938095696958,900,208.102615733721,0.231225128593023,3,1,0,0,0,0,0,1,0,0,1
151.5,Tunnel,0,24.2574973847969,0,31.2061032987909,0.890018839992351,395,0,0.924984503934619,0.924984503934619,NaN,0.3,0.850645921849417,700,474.223591807855,0.677462274011221,3,1,0,0,0,0,0,1,0,0,1
151.6,Tunnel,0,20.152981159537,0,25.7146424390656,0.72497492646408,432,0,0.84092736076748,0.84092736076748,NaN,0.3,1.02773694097159,850,572.190350853308,0.673165118650951,3,1,0,0,0,0,0,1,0,0,1
151.7,Tunnel,1,22.4244391632497,0,30.9382096017925,0.813777397901897,351,0,0.833233649423984,0.833233649423984,NaN,0.3,1.05029914115998,850,338.502101608839,0.398237766598634,3,1,0,0,0,0,0,1,0,0,1
151.8,Tunnel,0,20.367273345492,2.28208469599615,34.6399106347412,0.830317550529179,357,0,0.850067146797277,0.850067146797277,NaN,0.3,1.00231874422558,850,553.30305873812,0.650944774986024,3,1,0,0,0,0,0,1,0,0,1
151.9,Tunnel,2,24.0298980142885,0,34.2341850233847,0.85000121633982,373,0,0.877774605695064,0.877774605695064,NaN,0.3,0.934451423116975,850,360.126017882574,0.423677668097146,3,1,0,0,0,0,0,1,0,0,1
152,Tunnel,0,21.10385724082,2.84547335405197,26.327736701402,0.874841932826337,441,0,0.954155049743328,0.954155049743328,NaN,0.3,0.818915835176331,700,589.555864447293,0.842222663496132,3,1,0,0,0,0,0,1,0,0,1
152.1,Tunnel,0,21.6662273083429,2.07978529692113,30.4541251541624,0.835522837292027,385,0,0.877984066034941,0.877984066034941,NaN,0.3,0.93399099327229,700,312.040251124759,0.445771787321084,3,1,0,0,0,0,0,1,0,0,1
152.2,Tunnel,0,19.8638732699471,0,31.5356785643506,0.86508511574313,376,0,0.890984878925292,0.890984878925292,NaN,0.3,0.906958669606398,700,345.518090505692,0.493597272150989,3,1,0,0,0,0,0,1,0,0,1
152.3,Tunnel,0,20.2715731347861,0,27.4897422408411,0.863265490939537,415,0,0.923488522875965,0.923488522875965,NaN,0.3,0.852686055185316,700,629.245752145836,0.89892250306548,3,1,0,0,0,0,0,1,0,0,1
152.4,Tunnel,0,16.9034847599103,0,30.9467714009101,0.934220723976854,408,0,0.967341779317717,0.967341779317717,NaN,0.3,0.809599034403194,700,278.304461922906,0.397577802747008,3,1,0,0,0,0,0,1,0,0,1
152.5,Tunnel,1,18.627221834588,0.667325291727896,28.5608237990627,0.896739001494861,362,0,0.901125887551635,0.901125887551635,NaN,0.3,0.887984811012067,700,446.093409275978,0.637276298965683,3,1,0,0,0,0,0,1,0,0,1
152.6,Tunnel,0,18.421376498111,0.0232600546279642,31.10350592208,0.935686633164427,407,0,0.967506796431174,0.967506796431174,NaN,0.3,0.809502274503487,700,300.871517974995,0.429816454249992,3,1,0,0,0,0,0,1,0,0,1
152.7,Tunnel,0,17.0455886732094,0,39.5400436655964,0.757176338643878,384,0,0.822001054235968,0.822001054235968,NaN,0.3,1.08515262223796,850,249.561559455825,0.293601834653912,3,1,0,0,0,0,0,1,0,0,1
152.8,Tunnel,1,20.6257132998907,0,23.5042418183273,0.751039173462693,397,0,0.828944808531005,0.828944808531005,NaN,0.3,1.06333890675645,850,365.907601191394,0.430479530813404,3,1,0,0,0,0,0,1,0,0,1
152.9,Tunnel,1,19.1358944774357,0,39.9398426676782,0.916174258409578,437,0,0.979767340791138,0.979767340791138,NaN,0.3,0.803684244487957,650,331.721744807466,0.51034114585764,3,1,0,0,0,0,0,1,0,0,1
153,Tunnel,0,19.0977966236599,0.860278869058626,26.9821755673121,0.921460118055449,328,0,0.889064693052008,0.889064693052008,NaN,0.3,0.910759780948806,900,493.637764119023,0.548486404576692,3,1,0,0,0,0,0,1,0,0,1
153.1,Tunnel,0,20.0404433007334,0,35.1216576911739,0.844089509707215,431,0,0.923858220079026,0.923858220079026,NaN,0.3,0.852178135845806,900,388.559284585966,0.431732538428851,3,1,0,0,0,0,0,1,0,0,1
153.2,Tunnel,0,17.1516993131435,0,26.9000904208796,0.8347415746845,365,0,0.860109447790546,0.860109447790546,NaN,0.3,0.976124299377194,900,346.666095347504,0.385184550386116,3,1,0,0,0,0,0,1,0,0,1
153.3,Tunnel,0,21.1695663357903,1.50513847823444,36.6868320416847,0.798979742358123,435,0,0.895588498748939,0.895588498748939,NaN,0.3,0.898115854341502,750,492.657206775565,0.656876275700754,3,1,0,0,0,0,0,1,0,0,1
153.4,Tunnel,0,18.589157072433,0.116174475581361,25.3371122427246,0.944122156220096,447,0,1,1,NaN,0.3,0.8,750,421.893958987777,0.562525278650369,3,1,0,0,0,0,0,1,0,0,1
153.5,Tunnel,0,18.8118248519121,0,24.5732244487065,0.919829412247983,440,0,0.984937491516456,0.984937491516456,NaN,0.3,0.802041912456351,750,220.936551833471,0.294582069111294,3,1,0,0,0,0,0,1,0,0,1
153.6,Tunnel,0,18.6227714150089,0,39.4902163692698,0.849886565561749,447,0,0.941796448872691,0.941796448872691,NaN,0.3,0.830488880274464,750,620.140077320312,0.826853436427083,3,1,0,0,0,0,0,1,0,0,1
153.7,Tunnel,0,21.2957576019334,1.38554110828356,24.0049833834781,0.92198778808654,381,0,0.935347158918881,0.935347158918881,NaN,0.3,0.837619908738744,750,394.244263206107,0.525659017608143,3,1,0,0,0,0,0,1,0,0,1
153.8,Tunnel,1,17.9141396739174,1.19899231009551,29.0109336521148,0.949296293002085,272,0,0.860137442126967,0.860137442126967,NaN,0.3,0.976053815853087,950,577.515941139669,0.607911516989125,3,1,0,0,0,0,0,1,0,0,1
153.9,Tunnel,0,19.3110205406619,0,39.1583194110823,0.884276793272954,359,0,0.889759974067523,0.889759974067523,NaN,0.3,0.909375769858338,950,462.712616709024,0.487065912325288,3,1,0,0,0,0,0,1,0,0,1
154,Tunnel,0,21.1549364203689,0,37.2625175704376,0.790090266236461,423,0,0.87893975229735,0.87893975229735,NaN,0.3,0.931900252164442,800,388.377825789615,0.485472282237018,3,1,0,0,0,0,0,1,0,0,1
154.1,Tunnel,0,19.636557853789,0,35.41931858121,0.864943180422399,373,0,0.888286277427158,0.888286277427158,NaN,0.3,0.912319602299738,800,488.71867322173,0.610898341527162,3,1,0,0,0,0,0,1,0,0,1
154.2,Tunnel,1,19.1270807145491,0,26.0396249217612,0.921192741686743,391,0,0.943450343776624,0.943450343776624,NaN,0.3,0.828780772570838,800,370.730116010155,0.463412645012694,3,1,0,0,0,0,0,1,0,0,1
154.3,Tunnel,0,20.3119038877074,0,28.8219771749198,0.921338687430747,406,0,0.956546766607531,0.956546766607531,NaN,0.3,0.816993651430344,800,374.560248763639,0.468200310954549,3,1,0,0,0,0,0,1,0,0,1
154.4,Tunnel,2,22.1557417163443,0,25.5113367711689,0.936230001279857,335,0,0.90551905590038,0.90551905590038,NaN,0.3,0.8803398391816,800,485.799123571898,0.607248904464872,3,1,0,0,0,0,0,1,0,0,1
154.5,Tunnel,0,18.7759172123597,0,31.8123596553005,0.889526057084092,423,0,0.948892831158659,0.948892831158659,NaN,0.3,0.823507484362796,800,256.003809415308,0.320004761769135,3,1,0,0,0,0,0,1,0,0,1
154.6,Tunnel,0,20.6754219145937,2.44493925048468,34.3172652018667,0.890324810696598,402,0,0.931263504325057,0.931263504325057,NaN,0.3,0.842522352539044,800,574.878481107795,0.718598101384744,3,1,0,0,0,0,0,1,0,0,1
154.7,Tunnel,0,20.2406484362186,0.0988701042856628,30.5222422652141,0.8728351222732,393,0,0.911163258519197,0.911163258519197,NaN,0.3,0.871027699732344,800,452.649302352738,0.565811627940922,3,1,0,0,0,0,0,1,0,0,1
154.8,Tunnel,0,19.5087566934152,0,30.8413812746545,0.823031686244133,370,0,0.856202791272748,0.856202791272748,NaN,0.3,0.986098735139741,800,127.370869934368,0.15921358741796,3,1,0,0,0,0,0,1,0,0,1
154.9,Tunnel,0,19.7564104791388,0,27.6900028953717,0.91748939855769,425,0,0.970297541885335,0.970297541885335,NaN,0.3,0.807940124162481,650,506.216329491204,0.77879435306339,3,1,0,0,0,0,0,1,0,0,1
155,Tunnel,1,20.5149758575633,0.58288139075442,28.775944797358,0.766603131495511,411,0,0.852021553007092,0.852021553007092,NaN,0.3,0.997078586969895,800,702.92914809199,0.878661435114988,3,1,0,0,0,0,0,1,0,0,1
155.1,Tunnel,0,21.0349968611464,0,20.2721982074108,0.963557063722264,377,0,0.961126144328613,0.961126144328613,NaN,0.3,0.813600589892839,650,552.647359651805,0.850226707156623,3,1,0,0,0,0,0,1,0,0,1
155.2,Tunnel,0,20.0810178000382,0,37.3970590214922,0.810681761990139,375,0,0.851845869560063,0.851845869560063,NaN,0.3,0.997546817297725,800,709.549578677824,0.88693697334728,3,1,0,0,0,0,0,1,0,0,1
155.3,Tunnel,0,20.344529320297,0,37.250382813358,0.83314969482294,347,0,0.843397060307938,0.843397060307938,NaN,0.3,1.02072032648176,800,203.511075402479,0.254388844253099,3,1,0,0,0,0,0,1,0,0,1
155.4,Tunnel,0,19.6586557517407,2.55947551587362,26.5534739313084,0.851227423582221,445,0,0.941007242490093,0.941007242490093,NaN,0.3,0.831321308947604,800,669.044362496026,0.836305453120032,3,1,0,0,0,0,0,1,0,0,1
155.5,Tunnel,0,20.6848404052978,0,37.4080971836543,0.885119724815043,414,0,0.937996726407383,0.937996726407383,NaN,0.3,0.834599653425808,800,482.07817807851,0.602597722598137,3,1,0,0,0,0,0,1,0,0,1
155.6,Tunnel,2,16.7211662804971,0,29.2670927905101,0.914990240341839,412,0,0.957278134080484,0.957278134080484,NaN,0.3,0.816426420448806,800,382.132986966593,0.477666233708241,3,1,0,0,0,0,0,1,0,0,1
155.7,Tunnel,0,23.1788210134711,1.20058199377427,20.4819080381716,0.882959362967638,320,0,0.855049411847733,0.855049411847733,NaN,0.3,0.989096057051193,800,687.672760238018,0.859590950297523,3,1,0,0,0,0,0,1,0,0,1
155.8,Tunnel,0,19.949730678855,0.160003538554783,29.6977766556463,0.819991893472441,361,0,0.846268047057862,0.846268047057862,NaN,0.3,1.01270162019863,800,330.82827738883,0.413535346736038,3,1,0,0,0,0,0,1,0,0,1
155.9,Tunnel,1,17.3513968805024,2.09753171485903,29.4577688985906,0.798902338996906,354,0,0.825367795484323,0.825367795484323,NaN,0.3,1.07446766168605,800,730.847766480563,0.913559708100703,3,1,0,0,0,0,0,1,0,0,1
156,Tunnel,0,21.3370744693393,0,40.9365908789687,0.941143626298494,369,0,0.93842829110099,0.93842829110099,NaN,0.3,0.834119678030699,800,444.610697359861,0.555763371699827,3,1,0,0,0,0,0,1,0,0,1
156.1,Tunnel,0,18.862343832804,0,31.4235848945534,0.899175887119939,407,0,0.941821486588877,0.941821486588877,NaN,0.3,0.830462654804554,800,273.884693609146,0.342355867011432,3,1,0,0,0,0,0,1,0,0,1
156.2,Tunnel,0,16.4393663383919,0,26.9818897591108,1,395,0,1,1,NaN,0.3,0.8,600,312.470913883144,0.520784856471907,3,1,0,0,0,0,0,1,0,0,1
156.3,Tunnel,0,23.1981486082611,0,30.2461624916839,0.845393773726148,315,0,0.824290769816345,0.824290769816345,NaN,0.3,1.07786360214559,950,828.700615921426,0.872316437812027,3,1,0,0,0,0,0,1,0,0,1
