Episode,Iteration,Return,Success,Steps,ActorLoss,CriticLoss,PolicyStd,Status
1824,80,-25.6633390825498,0,97,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1825,80,-25.917028518643,0,82,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1826,80,-28.643406689781,0,112,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1827,80,-22.9364947500829,0,76,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1828,80,-25.8149235484518,0,84,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1829,80,-24.1392304015159,0,79,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1830,80,-24.6283179327116,0,99,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1831,80,-25.4500043436875,0,78,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1832,80,-28.9260418999965,0,99,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1833,80,-29.5075237906886,0,92,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1834,80,-28.1137041941852,0,97,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1835,80,-31.3886819393195,0,107,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1836,80,-24.9030698314629,0,91,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1837,80,-26.4456006051707,0,96,-0.0120334200876352,0.530986221902452,0.522523763454053,unsafe_touchdown
1838,81,-29.6766752559305,0,93,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1839,81,-24.5779748409285,0,76,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1840,81,-23.7939232282834,0,82,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1841,81,-28.2637758684506,0,95,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1842,81,-27.5765223837022,0,92,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1843,81,-25.8397058875401,0,96,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1844,81,-27.8585602218338,0,82,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1845,81,-25.0999098694717,0,96,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1846,81,-30.6911747851973,0,100,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1847,81,-24.2766463705582,0,85,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1848,81,-27.0112765149047,0,80,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1849,81,-25.5030845204456,0,92,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1850,81,-23.9006549121793,0,81,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1851,81,-24.9134759351694,0,89,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1852,81,-28.2211435423099,0,111,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1853,81,-23.3609647742181,0,80,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1854,81,-23.8479112451915,0,79,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1855,81,-26.8319905846168,0,96,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1856,81,-24.1198821156492,0,85,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1857,81,-28.9131445052536,0,84,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1858,81,-27.1313129846345,0,106,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1859,81,-27.5649154404806,0,92,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1860,81,-32.7976506538899,0,119,-0.015045495075017,0.61857543307293,0.521516229020607,unsafe_touchdown
1861,82,-25.5268785530424,0,89,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1862,82,-29.6506060993246,0,95,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1863,82,-23.6751194850459,0,89,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1864,82,-31.9120418188444,0,106,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1865,82,-29.0028593336202,0,92,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1866,82,-27.4251214647356,0,82,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1867,82,-25.4213500256012,0,88,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1868,82,-24.8437680804048,0,84,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1869,82,-23.7705218130055,0,78,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1870,82,-22.8908509089718,0,81,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1871,82,-23.9296463645156,0,91,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1872,82,-27.846869487574,0,74,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
1873,82,-29.6529179756491,0,100,-0.00869192509740176,0.673996899106404,0.520567897044349,unsafe_touchdown
